,frame,emotion,confidence
914,5502,Neutral,0.57062167
915,5508,Sad,0.4580823
916,5514,Sad,0.5101276
917,5520,Sad,0.5808266
918,5526,Neutral,0.43312055
919,5532,Neutral,0.458559
920,5538,Neutral,0.49850127
921,5544,Neutral,0.52228
922,5550,Neutral,0.53766346
923,5556,Sad,0.43386105
924,5562,Neutral,0.42261374
925,5568,Neutral,0.45195293
926,5574,Neutral,0.47665194
927,5580,Neutral,0.5059859
928,5586,Neutral,0.5532306
929,5592,Neutral,0.5838422
930,5598,Neutral,0.6241418
931,5604,Neutral,0.6680513
932,5610,Neutral,0.5804186
933,5616,Neutral,0.56581753
934,5622,Neutral,0.5718258
935,5628,Neutral,0.5078692
936,5634,Neutral,0.60225266
937,5640,Neutral,0.57990754
938,5646,Neutral,0.6390894
939,5652,Neutral,0.648009
940,5658,Neutral,0.60855365
941,5664,Neutral,0.6164684
942,5670,Neutral,0.644218
943,5676,Sad,0.42978135
944,5682,Neutral,0.47952384
945,5688,Neutral,0.5903101
946,5694,Neutral,0.45330682
947,5700,Sad,0.4243517
948,5706,Sad,0.42535487
949,5712,Neutral,0.44858414
950,5718,Neutral,0.5672307
951,5724,Neutral,0.55368954
952,5730,Neutral,0.48398897
953,5736,Neutral,0.55566585
954,5742,Neutral,0.513291
955,5748,Neutral,0.4999861
956,5754,Neutral,0.49392226
957,5760,Neutral,0.47803506
958,5766,Neutral,0.54612654
959,5772,Neutral,0.4639257
960,5778,Neutral,0.45236942
961,5784,Neutral,0.45753142
962,5790,Sad,0.51315266
963,5796,Sad,0.38683784
964,5802,Sad,0.4041641
965,5808,Sad,0.48683855
966,5814,Neutral,0.4847317
967,5820,Neutral,0.51923835
968,5826,Sad,0.39775014
969,5832,Sad,0.4148064
970,5838,Neutral,0.42326626
